,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
30455,13810178,53946,NIFTY2232416700CE,NIFTY,0,3/24/2022,16700,0.05,50,CE,NFO-OPT,NFO
30456,13810434,53947,NIFTY2232416700PE,NIFTY,0,3/24/2022,16700,0.05,50,PE,NFO-OPT,NFO
30457,13813250,53958,NIFTY2232416750CE,NIFTY,0,3/24/2022,16750,0.05,50,CE,NFO-OPT,NFO
30458,13813506,53959,NIFTY2232416750PE,NIFTY,0,3/24/2022,16750,0.05,50,PE,NFO-OPT,NFO
30459,13813762,53960,NIFTY2232416800CE,NIFTY,0,3/24/2022,16800,0.05,50,CE,NFO-OPT,NFO
30460,13814018,53961,NIFTY2232416800PE,NIFTY,0,3/24/2022,16800,0.05,50,PE,NFO-OPT,NFO
30461,13814274,53962,NIFTY2232416850CE,NIFTY,0,3/24/2022,16850,0.05,50,CE,NFO-OPT,NFO
30462,13814530,53963,NIFTY2232416850PE,NIFTY,0,3/24/2022,16850,0.05,50,PE,NFO-OPT,NFO
30463,13817858,53976,NIFTY2232416900CE,NIFTY,0,3/24/2022,16900,0.05,50,CE,NFO-OPT,NFO
30464,13818114,53977,NIFTY2232416900PE,NIFTY,0,3/24/2022,16900,0.05,50,PE,NFO-OPT,NFO
30465,13818370,53978,NIFTY2232416950CE,NIFTY,0,3/24/2022,16950,0.05,50,CE,NFO-OPT,NFO
30466,13818626,53979,NIFTY2232416950PE,NIFTY,0,3/24/2022,16950,0.05,50,PE,NFO-OPT,NFO
30467,13821954,53992,NIFTY2232417000CE,NIFTY,0,3/24/2022,17000,0.05,50,CE,NFO-OPT,NFO
30468,13822210,53993,NIFTY2232417000PE,NIFTY,0,3/24/2022,17000,0.05,50,PE,NFO-OPT,NFO
30469,13826050,54008,NIFTY2232417050CE,NIFTY,0,3/24/2022,17050,0.05,50,CE,NFO-OPT,NFO
30470,13826306,54009,NIFTY2232417050PE,NIFTY,0,3/24/2022,17050,0.05,50,PE,NFO-OPT,NFO
30471,13826562,54010,NIFTY2232417100CE,NIFTY,0,3/24/2022,17100,0.05,50,CE,NFO-OPT,NFO
30472,13826818,54011,NIFTY2232417100PE,NIFTY,0,3/24/2022,17100,0.05,50,PE,NFO-OPT,NFO
30473,13827074,54012,NIFTY2232417150CE,NIFTY,0,3/24/2022,17150,0.05,50,CE,NFO-OPT,NFO
30474,13827330,54013,NIFTY2232417150PE,NIFTY,0,3/24/2022,17150,0.05,50,PE,NFO-OPT,NFO
30475,13827586,54014,NIFTY2232417200CE,NIFTY,0,3/24/2022,17200,0.05,50,CE,NFO-OPT,NFO
30476,13827842,54015,NIFTY2232417200PE,NIFTY,0,3/24/2022,17200,0.05,50,PE,NFO-OPT,NFO
30477,13828866,54019,NIFTY2232417250CE,NIFTY,0,3/24/2022,17250,0.05,50,CE,NFO-OPT,NFO
30478,13829122,54020,NIFTY2232417250PE,NIFTY,0,3/24/2022,17250,0.05,50,PE,NFO-OPT,NFO
30479,13830146,54024,NIFTY2232417300CE,NIFTY,0,3/24/2022,17300,0.05,50,CE,NFO-OPT,NFO
30480,13830402,54025,NIFTY2232417300PE,NIFTY,0,3/24/2022,17300,0.05,50,PE,NFO-OPT,NFO
30481,13833218,54036,NIFTY2232417350CE,NIFTY,0,3/24/2022,17350,0.05,50,CE,NFO-OPT,NFO
30482,13833986,54039,NIFTY2232417350PE,NIFTY,0,3/24/2022,17350,0.05,50,PE,NFO-OPT,NFO
30483,13840642,54065,NIFTY2232417400CE,NIFTY,0,3/24/2022,17400,0.05,50,CE,NFO-OPT,NFO
30484,13840898,54066,NIFTY2232417400PE,NIFTY,0,3/24/2022,17400,0.05,50,PE,NFO-OPT,NFO
30485,13841154,54067,NIFTY2232417450CE,NIFTY,0,3/24/2022,17450,0.05,50,CE,NFO-OPT,NFO
30486,13842946,54074,NIFTY2232417450PE,NIFTY,0,3/24/2022,17450,0.05,50,PE,NFO-OPT,NFO
30487,13845762,54085,NIFTY2232417500CE,NIFTY,0,3/24/2022,17500,0.05,50,CE,NFO-OPT,NFO
30488,13848834,54097,NIFTY2232417500PE,NIFTY,0,3/24/2022,17500,0.05,50,PE,NFO-OPT,NFO
30489,13850114,54102,NIFTY2232417550CE,NIFTY,0,3/24/2022,17550,0.05,50,CE,NFO-OPT,NFO
30490,13851650,54108,NIFTY2232417550PE,NIFTY,0,3/24/2022,17550,0.05,50,PE,NFO-OPT,NFO
30491,13851906,54109,NIFTY2232417600CE,NIFTY,0,3/24/2022,17600,0.05,50,CE,NFO-OPT,NFO
30492,13853698,54116,NIFTY2232417600PE,NIFTY,0,3/24/2022,17600,0.05,50,PE,NFO-OPT,NFO
30493,13853954,54117,NIFTY2232417650CE,NIFTY,0,3/24/2022,17650,0.05,50,CE,NFO-OPT,NFO
30494,13855490,54123,NIFTY2232417650PE,NIFTY,0,3/24/2022,17650,0.05,50,PE,NFO-OPT,NFO
30495,13855746,54124,NIFTY2232417700CE,NIFTY,0,3/24/2022,17700,0.05,50,CE,NFO-OPT,NFO
30496,13856002,54125,NIFTY2232417700PE,NIFTY,0,3/24/2022,17700,0.05,50,PE,NFO-OPT,NFO
30497,13896706,54284,NIFTY2232417750CE,NIFTY,0,3/24/2022,17750,0.05,50,CE,NFO-OPT,NFO
30498,13896962,54285,NIFTY2232417750PE,NIFTY,0,3/24/2022,17750,0.05,50,PE,NFO-OPT,NFO
30499,13897218,54286,NIFTY2232417800CE,NIFTY,0,3/24/2022,17800,0.05,50,CE,NFO-OPT,NFO
30500,13897474,54287,NIFTY2232417800PE,NIFTY,0,3/24/2022,17800,0.05,50,PE,NFO-OPT,NFO
30501,13897730,54288,NIFTY2232417850CE,NIFTY,0,3/24/2022,17850,0.05,50,CE,NFO-OPT,NFO
30502,13897986,54289,NIFTY2232417850PE,NIFTY,0,3/24/2022,17850,0.05,50,PE,NFO-OPT,NFO
30503,13898242,54290,NIFTY2232417900CE,NIFTY,0,3/24/2022,17900,0.05,50,CE,NFO-OPT,NFO
30504,13898498,54291,NIFTY2232417900PE,NIFTY,0,3/24/2022,17900,0.05,50,PE,NFO-OPT,NFO
30505,13898754,54292,NIFTY2232417950CE,NIFTY,0,3/24/2022,17950,0.05,50,CE,NFO-OPT,NFO
30506,13899010,54293,NIFTY2232417950PE,NIFTY,0,3/24/2022,17950,0.05,50,PE,NFO-OPT,NFO
30507,13899266,54294,NIFTY2232418000CE,NIFTY,0,3/24/2022,18000,0.05,50,CE,NFO-OPT,NFO
30508,13899522,54295,NIFTY2232418000PE,NIFTY,0,3/24/2022,18000,0.05,50,PE,NFO-OPT,NFO
30509,13899778,54296,NIFTY2232418050CE,NIFTY,0,3/24/2022,18050,0.05,50,CE,NFO-OPT,NFO
30510,13961474,54537,NIFTY2232418050PE,NIFTY,0,3/24/2022,18050,0.05,50,PE,NFO-OPT,NFO
30511,13972738,54581,NIFTY2232418100CE,NIFTY,0,3/24/2022,18100,0.05,50,CE,NFO-OPT,NFO
30512,13972994,54582,NIFTY2232418100PE,NIFTY,0,3/24/2022,18100,0.05,50,PE,NFO-OPT,NFO
30513,13973250,54583,NIFTY2232418150CE,NIFTY,0,3/24/2022,18150,0.05,50,CE,NFO-OPT,NFO
30514,13973506,54584,NIFTY2232418150PE,NIFTY,0,3/24/2022,18150,0.05,50,PE,NFO-OPT,NFO
30515,13973762,54585,NIFTY2232418200CE,NIFTY,0,3/24/2022,18200,0.05,50,CE,NFO-OPT,NFO
30516,13974274,54587,NIFTY2232418200PE,NIFTY,0,3/24/2022,18200,0.05,50,PE,NFO-OPT,NFO
30517,13975298,54591,NIFTY2232418250CE,NIFTY,0,3/24/2022,18250,0.05,50,CE,NFO-OPT,NFO
30518,13975554,54592,NIFTY2232418250PE,NIFTY,0,3/24/2022,18250,0.05,50,PE,NFO-OPT,NFO
30519,13975810,54593,NIFTY2232418300CE,NIFTY,0,3/24/2022,18300,0.05,50,CE,NFO-OPT,NFO
30520,13976322,54595,NIFTY2232418300PE,NIFTY,0,3/24/2022,18300,0.05,50,PE,NFO-OPT,NFO
30521,13976578,54596,NIFTY2232418350CE,NIFTY,0,3/24/2022,18350,0.05,50,CE,NFO-OPT,NFO
30522,13976834,54597,NIFTY2232418350PE,NIFTY,0,3/24/2022,18350,0.05,50,PE,NFO-OPT,NFO
30523,13977090,54598,NIFTY2232418400CE,NIFTY,0,3/24/2022,18400,0.05,50,CE,NFO-OPT,NFO
30524,13977346,54599,NIFTY2232418400PE,NIFTY,0,3/24/2022,18400,0.05,50,PE,NFO-OPT,NFO
30525,13979138,54606,NIFTY2232418450CE,NIFTY,0,3/24/2022,18450,0.05,50,CE,NFO-OPT,NFO
30526,13979394,54607,NIFTY2232418450PE,NIFTY,0,3/24/2022,18450,0.05,50,PE,NFO-OPT,NFO
30527,13979650,54608,NIFTY2232418500CE,NIFTY,0,3/24/2022,18500,0.05,50,CE,NFO-OPT,NFO
30528,13979906,54609,NIFTY2232418500PE,NIFTY,0,3/24/2022,18500,0.05,50,PE,NFO-OPT,NFO
30529,13980162,54610,NIFTY2232418550CE,NIFTY,0,3/24/2022,18550,0.05,50,CE,NFO-OPT,NFO
30530,13980418,54611,NIFTY2232418550PE,NIFTY,0,3/24/2022,18550,0.05,50,PE,NFO-OPT,NFO
30531,13982210,54618,NIFTY2232418600CE,NIFTY,0,3/24/2022,18600,0.05,50,CE,NFO-OPT,NFO
30532,13982466,54619,NIFTY2232418600PE,NIFTY,0,3/24/2022,18600,0.05,50,PE,NFO-OPT,NFO
30533,13984770,54628,NIFTY2232418650CE,NIFTY,0,3/24/2022,18650,0.05,50,CE,NFO-OPT,NFO
30534,13985026,54629,NIFTY2232418650PE,NIFTY,0,3/24/2022,18650,0.05,50,PE,NFO-OPT,NFO
30535,13986562,54635,NIFTY2232418700CE,NIFTY,0,3/24/2022,18700,0.05,50,CE,NFO-OPT,NFO
30536,13986818,54636,NIFTY2232418700PE,NIFTY,0,3/24/2022,18700,0.05,50,PE,NFO-OPT,NFO
30537,13987074,54637,NIFTY2232418750CE,NIFTY,0,3/24/2022,18750,0.05,50,CE,NFO-OPT,NFO
30538,13987842,54640,NIFTY2232418750PE,NIFTY,0,3/24/2022,18750,0.05,50,PE,NFO-OPT,NFO
30539,13988098,54641,NIFTY2232418800CE,NIFTY,0,3/24/2022,18800,0.05,50,CE,NFO-OPT,NFO
30540,13988354,54642,NIFTY2232418800PE,NIFTY,0,3/24/2022,18800,0.05,50,PE,NFO-OPT,NFO
30541,14011138,54731,NIFTY2232418850CE,NIFTY,0,3/24/2022,18850,0.05,50,CE,NFO-OPT,NFO
30542,14011394,54732,NIFTY2232418850PE,NIFTY,0,3/24/2022,18850,0.05,50,PE,NFO-OPT,NFO
30543,14011650,54733,NIFTY2232418900CE,NIFTY,0,3/24/2022,18900,0.05,50,CE,NFO-OPT,NFO
30544,14011906,54734,NIFTY2232418900PE,NIFTY,0,3/24/2022,18900,0.05,50,PE,NFO-OPT,NFO
30545,14012162,54735,NIFTY2232418950CE,NIFTY,0,3/24/2022,18950,0.05,50,CE,NFO-OPT,NFO
30546,14012418,54736,NIFTY2232418950PE,NIFTY,0,3/24/2022,18950,0.05,50,PE,NFO-OPT,NFO
30547,14012674,54737,NIFTY2232419000CE,NIFTY,0,3/24/2022,19000,0.05,50,CE,NFO-OPT,NFO
30548,14012930,54738,NIFTY2232419000PE,NIFTY,0,3/24/2022,19000,0.05,50,PE,NFO-OPT,NFO
30549,14013186,54739,NIFTY2232419050CE,NIFTY,0,3/24/2022,19050,0.05,50,CE,NFO-OPT,NFO
30550,14013442,54740,NIFTY2232419050PE,NIFTY,0,3/24/2022,19050,0.05,50,PE,NFO-OPT,NFO
30551,14013698,54741,NIFTY2232419100CE,NIFTY,0,3/24/2022,19100,0.05,50,CE,NFO-OPT,NFO
30552,14014978,54746,NIFTY2232419100PE,NIFTY,0,3/24/2022,19100,0.05,50,PE,NFO-OPT,NFO
30553,14015234,54747,NIFTY2232419150CE,NIFTY,0,3/24/2022,19150,0.05,50,CE,NFO-OPT,NFO
30554,14015490,54748,NIFTY2232419150PE,NIFTY,0,3/24/2022,19150,0.05,50,PE,NFO-OPT,NFO
30555,14015746,54749,NIFTY2232419200CE,NIFTY,0,3/24/2022,19200,0.05,50,CE,NFO-OPT,NFO
30556,14016002,54750,NIFTY2232419200PE,NIFTY,0,3/24/2022,19200,0.05,50,PE,NFO-OPT,NFO
30557,14016258,54751,NIFTY2232419250CE,NIFTY,0,3/24/2022,19250,0.05,50,CE,NFO-OPT,NFO
30558,14016514,54752,NIFTY2232419250PE,NIFTY,0,3/24/2022,19250,0.05,50,PE,NFO-OPT,NFO
30559,10262786,40089,NIFTY2232419300CE,NIFTY,0,3/24/2022,19300,0.05,50,CE,NFO-OPT,NFO
30560,10263554,40092,NIFTY2232419300PE,NIFTY,0,3/24/2022,19300,0.05,50,PE,NFO-OPT,NFO
30561,19747842,77140,NIFTY22APR15600CE,NIFTY,0,4/28/2022,15600,0.05,50,CE,NFO-OPT,NFO
30562,19748098,77141,NIFTY22APR15600PE,NIFTY,0,4/28/2022,15600,0.05,50,PE,NFO-OPT,NFO
30563,19748354,77142,NIFTY22APR15650CE,NIFTY,0,4/28/2022,15650,0.05,50,CE,NFO-OPT,NFO
30564,19748610,77143,NIFTY22APR15650PE,NIFTY,0,4/28/2022,15650,0.05,50,PE,NFO-OPT,NFO
30565,19748866,77144,NIFTY22APR15700CE,NIFTY,0,4/28/2022,15700,0.05,50,CE,NFO-OPT,NFO
30566,19749122,77145,NIFTY22APR15700PE,NIFTY,0,4/28/2022,15700,0.05,50,PE,NFO-OPT,NFO
30567,19749378,77146,NIFTY22APR15750CE,NIFTY,0,4/28/2022,15750,0.05,50,CE,NFO-OPT,NFO
30568,19749634,77147,NIFTY22APR15750PE,NIFTY,0,4/28/2022,15750,0.05,50,PE,NFO-OPT,NFO
30569,19749890,77148,NIFTY22APR15800CE,NIFTY,0,4/28/2022,15800,0.05,50,CE,NFO-OPT,NFO
30570,19750146,77149,NIFTY22APR15800PE,NIFTY,0,4/28/2022,15800,0.05,50,PE,NFO-OPT,NFO
30571,19750402,77150,NIFTY22APR15850CE,NIFTY,0,4/28/2022,15850,0.05,50,CE,NFO-OPT,NFO
30572,19750658,77151,NIFTY22APR15850PE,NIFTY,0,4/28/2022,15850,0.05,50,PE,NFO-OPT,NFO
30573,19750914,77152,NIFTY22APR15900CE,NIFTY,0,4/28/2022,15900,0.05,50,CE,NFO-OPT,NFO
30574,19751170,77153,NIFTY22APR15900PE,NIFTY,0,4/28/2022,15900,0.05,50,PE,NFO-OPT,NFO
30575,19751426,77154,NIFTY22APR15950CE,NIFTY,0,4/28/2022,15950,0.05,50,CE,NFO-OPT,NFO
30576,19751682,77155,NIFTY22APR15950PE,NIFTY,0,4/28/2022,15950,0.05,50,PE,NFO-OPT,NFO
30577,19751938,77156,NIFTY22APR16000CE,NIFTY,0,4/28/2022,16000,0.05,50,CE,NFO-OPT,NFO
30578,19752194,77157,NIFTY22APR16000PE,NIFTY,0,4/28/2022,16000,0.05,50,PE,NFO-OPT,NFO
30579,19752450,77158,NIFTY22APR16050CE,NIFTY,0,4/28/2022,16050,0.05,50,CE,NFO-OPT,NFO
30580,19752706,77159,NIFTY22APR16050PE,NIFTY,0,4/28/2022,16050,0.05,50,PE,NFO-OPT,NFO
30581,19752962,77160,NIFTY22APR16100CE,NIFTY,0,4/28/2022,16100,0.05,50,CE,NFO-OPT,NFO
30582,19753218,77161,NIFTY22APR16100PE,NIFTY,0,4/28/2022,16100,0.05,50,PE,NFO-OPT,NFO
30583,19753474,77162,NIFTY22APR16150CE,NIFTY,0,4/28/2022,16150,0.05,50,CE,NFO-OPT,NFO
30584,19753730,77163,NIFTY22APR16150PE,NIFTY,0,4/28/2022,16150,0.05,50,PE,NFO-OPT,NFO
30585,19753986,77164,NIFTY22APR16200CE,NIFTY,0,4/28/2022,16200,0.05,50,CE,NFO-OPT,NFO
30586,19754242,77165,NIFTY22APR16200PE,NIFTY,0,4/28/2022,16200,0.05,50,PE,NFO-OPT,NFO
30587,19754498,77166,NIFTY22APR16250CE,NIFTY,0,4/28/2022,16250,0.05,50,CE,NFO-OPT,NFO
30588,19754754,77167,NIFTY22APR16250PE,NIFTY,0,4/28/2022,16250,0.05,50,PE,NFO-OPT,NFO
30589,19755010,77168,NIFTY22APR16300CE,NIFTY,0,4/28/2022,16300,0.05,50,CE,NFO-OPT,NFO
30590,19755266,77169,NIFTY22APR16300PE,NIFTY,0,4/28/2022,16300,0.05,50,PE,NFO-OPT,NFO
30591,19755522,77170,NIFTY22APR16350CE,NIFTY,0,4/28/2022,16350,0.05,50,CE,NFO-OPT,NFO
30592,19755778,77171,NIFTY22APR16350PE,NIFTY,0,4/28/2022,16350,0.05,50,PE,NFO-OPT,NFO
30593,19756034,77172,NIFTY22APR16400CE,NIFTY,0,4/28/2022,16400,0.05,50,CE,NFO-OPT,NFO
30594,19756290,77173,NIFTY22APR16400PE,NIFTY,0,4/28/2022,16400,0.05,50,PE,NFO-OPT,NFO
30595,19756546,77174,NIFTY22APR16450CE,NIFTY,0,4/28/2022,16450,0.05,50,CE,NFO-OPT,NFO
30596,19756802,77175,NIFTY22APR16450PE,NIFTY,0,4/28/2022,16450,0.05,50,PE,NFO-OPT,NFO
30597,19757058,77176,NIFTY22APR16500CE,NIFTY,0,4/28/2022,16500,0.05,50,CE,NFO-OPT,NFO
30598,19757314,77177,NIFTY22APR16500PE,NIFTY,0,4/28/2022,16500,0.05,50,PE,NFO-OPT,NFO
30599,19757570,77178,NIFTY22APR16550CE,NIFTY,0,4/28/2022,16550,0.05,50,CE,NFO-OPT,NFO
30600,19757826,77179,NIFTY22APR16550PE,NIFTY,0,4/28/2022,16550,0.05,50,PE,NFO-OPT,NFO
30601,19758082,77180,NIFTY22APR16600CE,NIFTY,0,4/28/2022,16600,0.05,50,CE,NFO-OPT,NFO
30602,19758338,77181,NIFTY22APR16600PE,NIFTY,0,4/28/2022,16600,0.05,50,PE,NFO-OPT,NFO
30603,19758594,77182,NIFTY22APR16650CE,NIFTY,0,4/28/2022,16650,0.05,50,CE,NFO-OPT,NFO
30604,19758850,77183,NIFTY22APR16650PE,NIFTY,0,4/28/2022,16650,0.05,50,PE,NFO-OPT,NFO
30605,19759106,77184,NIFTY22APR16700CE,NIFTY,0,4/28/2022,16700,0.05,50,CE,NFO-OPT,NFO
30606,19759362,77185,NIFTY22APR16700PE,NIFTY,0,4/28/2022,16700,0.05,50,PE,NFO-OPT,NFO
30607,19759618,77186,NIFTY22APR16750CE,NIFTY,0,4/28/2022,16750,0.05,50,CE,NFO-OPT,NFO
30608,19759874,77187,NIFTY22APR16750PE,NIFTY,0,4/28/2022,16750,0.05,50,PE,NFO-OPT,NFO
30609,19760130,77188,NIFTY22APR16800CE,NIFTY,0,4/28/2022,16800,0.05,50,CE,NFO-OPT,NFO
30610,19760386,77189,NIFTY22APR16800PE,NIFTY,0,4/28/2022,16800,0.05,50,PE,NFO-OPT,NFO
30611,19760642,77190,NIFTY22APR16850CE,NIFTY,0,4/28/2022,16850,0.05,50,CE,NFO-OPT,NFO
30612,19760898,77191,NIFTY22APR16850PE,NIFTY,0,4/28/2022,16850,0.05,50,PE,NFO-OPT,NFO
30613,19761154,77192,NIFTY22APR16900CE,NIFTY,0,4/28/2022,16900,0.05,50,CE,NFO-OPT,NFO
30614,19762434,77197,NIFTY22APR16900PE,NIFTY,0,4/28/2022,16900,0.05,50,PE,NFO-OPT,NFO
30615,19762690,77198,NIFTY22APR16950CE,NIFTY,0,4/28/2022,16950,0.05,50,CE,NFO-OPT,NFO
30616,19762946,77199,NIFTY22APR16950PE,NIFTY,0,4/28/2022,16950,0.05,50,PE,NFO-OPT,NFO
30617,19763202,77200,NIFTY22APR17000CE,NIFTY,0,4/28/2022,17000,0.05,50,CE,NFO-OPT,NFO
30618,19765506,77209,NIFTY22APR17000PE,NIFTY,0,4/28/2022,17000,0.05,50,PE,NFO-OPT,NFO
30619,19766018,77211,NIFTY22APR17050CE,NIFTY,0,4/28/2022,17050,0.05,50,CE,NFO-OPT,NFO
30620,19766274,77212,NIFTY22APR17050PE,NIFTY,0,4/28/2022,17050,0.05,50,PE,NFO-OPT,NFO
30621,19767298,77216,NIFTY22APR17100CE,NIFTY,0,4/28/2022,17100,0.05,50,CE,NFO-OPT,NFO
30622,19767554,77217,NIFTY22APR17100PE,NIFTY,0,4/28/2022,17100,0.05,50,PE,NFO-OPT,NFO
30623,19767810,77218,NIFTY22APR17150CE,NIFTY,0,4/28/2022,17150,0.05,50,CE,NFO-OPT,NFO
30624,19768066,77219,NIFTY22APR17150PE,NIFTY,0,4/28/2022,17150,0.05,50,PE,NFO-OPT,NFO
30625,19768322,77220,NIFTY22APR17200CE,NIFTY,0,4/28/2022,17200,0.05,50,CE,NFO-OPT,NFO
30626,19768578,77221,NIFTY22APR17200PE,NIFTY,0,4/28/2022,17200,0.05,50,PE,NFO-OPT,NFO
30627,19768834,77222,NIFTY22APR17250CE,NIFTY,0,4/28/2022,17250,0.05,50,CE,NFO-OPT,NFO
30628,19769090,77223,NIFTY22APR17250PE,NIFTY,0,4/28/2022,17250,0.05,50,PE,NFO-OPT,NFO
30629,19769346,77224,NIFTY22APR17300CE,NIFTY,0,4/28/2022,17300,0.05,50,CE,NFO-OPT,NFO
30630,19769602,77225,NIFTY22APR17300PE,NIFTY,0,4/28/2022,17300,0.05,50,PE,NFO-OPT,NFO
30631,19769858,77226,NIFTY22APR17350CE,NIFTY,0,4/28/2022,17350,0.05,50,CE,NFO-OPT,NFO
30632,19770114,77227,NIFTY22APR17350PE,NIFTY,0,4/28/2022,17350,0.05,50,PE,NFO-OPT,NFO
30633,19770370,77228,NIFTY22APR17400CE,NIFTY,0,4/28/2022,17400,0.05,50,CE,NFO-OPT,NFO
30634,19770626,77229,NIFTY22APR17400PE,NIFTY,0,4/28/2022,17400,0.05,50,PE,NFO-OPT,NFO
30635,19770882,77230,NIFTY22APR17450CE,NIFTY,0,4/28/2022,17450,0.05,50,CE,NFO-OPT,NFO
30636,19771138,77231,NIFTY22APR17450PE,NIFTY,0,4/28/2022,17450,0.05,50,PE,NFO-OPT,NFO
30637,19771394,77232,NIFTY22APR17500CE,NIFTY,0,4/28/2022,17500,0.05,50,CE,NFO-OPT,NFO
30638,19771650,77233,NIFTY22APR17500PE,NIFTY,0,4/28/2022,17500,0.05,50,PE,NFO-OPT,NFO
30639,19771906,77234,NIFTY22APR17550CE,NIFTY,0,4/28/2022,17550,0.05,50,CE,NFO-OPT,NFO
30640,19772162,77235,NIFTY22APR17550PE,NIFTY,0,4/28/2022,17550,0.05,50,PE,NFO-OPT,NFO
30641,19772418,77236,NIFTY22APR17600CE,NIFTY,0,4/28/2022,17600,0.05,50,CE,NFO-OPT,NFO
30642,19772674,77237,NIFTY22APR17600PE,NIFTY,0,4/28/2022,17600,0.05,50,PE,NFO-OPT,NFO
30643,19772930,77238,NIFTY22APR17650CE,NIFTY,0,4/28/2022,17650,0.05,50,CE,NFO-OPT,NFO
30644,19773186,77239,NIFTY22APR17650PE,NIFTY,0,4/28/2022,17650,0.05,50,PE,NFO-OPT,NFO
30645,19773442,77240,NIFTY22APR17700CE,NIFTY,0,4/28/2022,17700,0.05,50,CE,NFO-OPT,NFO
30646,19773698,77241,NIFTY22APR17700PE,NIFTY,0,4/28/2022,17700,0.05,50,PE,NFO-OPT,NFO
30647,19773954,77242,NIFTY22APR17750CE,NIFTY,0,4/28/2022,17750,0.05,50,CE,NFO-OPT,NFO
30648,19774210,77243,NIFTY22APR17750PE,NIFTY,0,4/28/2022,17750,0.05,50,PE,NFO-OPT,NFO
30649,19774466,77244,NIFTY22APR17800CE,NIFTY,0,4/28/2022,17800,0.05,50,CE,NFO-OPT,NFO
30650,19774722,77245,NIFTY22APR17800PE,NIFTY,0,4/28/2022,17800,0.05,50,PE,NFO-OPT,NFO
30651,19774978,77246,NIFTY22APR17850CE,NIFTY,0,4/28/2022,17850,0.05,50,CE,NFO-OPT,NFO
30652,19775234,77247,NIFTY22APR17850PE,NIFTY,0,4/28/2022,17850,0.05,50,PE,NFO-OPT,NFO
30653,19775490,77248,NIFTY22APR17900CE,NIFTY,0,4/28/2022,17900,0.05,50,CE,NFO-OPT,NFO
30654,19775746,77249,NIFTY22APR17900PE,NIFTY,0,4/28/2022,17900,0.05,50,PE,NFO-OPT,NFO
30655,19780098,77266,NIFTY22APR17950CE,NIFTY,0,4/28/2022,17950,0.05,50,CE,NFO-OPT,NFO
30656,19780354,77267,NIFTY22APR17950PE,NIFTY,0,4/28/2022,17950,0.05,50,PE,NFO-OPT,NFO
30657,19780610,77268,NIFTY22APR18000CE,NIFTY,0,4/28/2022,18000,0.05,50,CE,NFO-OPT,NFO
30658,19787010,77293,NIFTY22APR18000PE,NIFTY,0,4/28/2022,18000,0.05,50,PE,NFO-OPT,NFO
30659,19787266,77294,NIFTY22APR18050CE,NIFTY,0,4/28/2022,18050,0.05,50,CE,NFO-OPT,NFO
30660,19787522,77295,NIFTY22APR18050PE,NIFTY,0,4/28/2022,18050,0.05,50,PE,NFO-OPT,NFO
30661,19787778,77296,NIFTY22APR18100CE,NIFTY,0,4/28/2022,18100,0.05,50,CE,NFO-OPT,NFO
30662,19788034,77297,NIFTY22APR18100PE,NIFTY,0,4/28/2022,18100,0.05,50,PE,NFO-OPT,NFO
30663,19788290,77298,NIFTY22APR18150CE,NIFTY,0,4/28/2022,18150,0.05,50,CE,NFO-OPT,NFO
30664,19788546,77299,NIFTY22APR18150PE,NIFTY,0,4/28/2022,18150,0.05,50,PE,NFO-OPT,NFO
30665,19788802,77300,NIFTY22APR18200CE,NIFTY,0,4/28/2022,18200,0.05,50,CE,NFO-OPT,NFO
30666,19789058,77301,NIFTY22APR18200PE,NIFTY,0,4/28/2022,18200,0.05,50,PE,NFO-OPT,NFO
30667,19789314,77302,NIFTY22APR18250CE,NIFTY,0,4/28/2022,18250,0.05,50,CE,NFO-OPT,NFO
30668,19789570,77303,NIFTY22APR18250PE,NIFTY,0,4/28/2022,18250,0.05,50,PE,NFO-OPT,NFO
30669,19789826,77304,NIFTY22APR18300CE,NIFTY,0,4/28/2022,18300,0.05,50,CE,NFO-OPT,NFO
30670,19790082,77305,NIFTY22APR18300PE,NIFTY,0,4/28/2022,18300,0.05,50,PE,NFO-OPT,NFO
30671,19790338,77306,NIFTY22APR18350CE,NIFTY,0,4/28/2022,18350,0.05,50,CE,NFO-OPT,NFO
30672,19790594,77307,NIFTY22APR18350PE,NIFTY,0,4/28/2022,18350,0.05,50,PE,NFO-OPT,NFO
30673,19790850,77308,NIFTY22APR18400CE,NIFTY,0,4/28/2022,18400,0.05,50,CE,NFO-OPT,NFO
30674,19792130,77313,NIFTY22APR18400PE,NIFTY,0,4/28/2022,18400,0.05,50,PE,NFO-OPT,NFO
30675,19792386,77314,NIFTY22APR18450CE,NIFTY,0,4/28/2022,18450,0.05,50,CE,NFO-OPT,NFO
30676,19792642,77315,NIFTY22APR18450PE,NIFTY,0,4/28/2022,18450,0.05,50,PE,NFO-OPT,NFO
30677,19792898,77316,NIFTY22APR18500CE,NIFTY,0,4/28/2022,18500,0.05,50,CE,NFO-OPT,NFO
30678,19793154,77317,NIFTY22APR18500PE,NIFTY,0,4/28/2022,18500,0.05,50,PE,NFO-OPT,NFO
30679,19793410,77318,NIFTY22APR18550CE,NIFTY,0,4/28/2022,18550,0.05,50,CE,NFO-OPT,NFO
30680,19793666,77319,NIFTY22APR18550PE,NIFTY,0,4/28/2022,18550,0.05,50,PE,NFO-OPT,NFO
